dist_id,district,total_enroll,model_3_total_funding,model_3_pp_funding,model_3_diff_total,model_3_diff_pp,model_3_state_share,model_3_state_share_pp,model_3_local_diff_total,model_3_local_share_total,model_3_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,gr_9_12_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gr_9_12_enroll,model_3_local_mills_total,cte_pp_funding,cte_model_3_pp,cte_pp_diff
2000,GEORGE COUNTY,4165,33927908.126262955,8145.956332836244,6111370.046262957,1467.3157373980694,28566066.046262957,6858.599290819438,-4582610.529999999,5361842.08,1287.3570420168066,26239500,1795500,1693125,160650,3649275,103950,1896328.6649999998,65598.75,1292760,340610.711262958,0,339885,1464.8851063829788,700.3998917234039,55,208.25,1003.3485,837.1650000000001,475,215,15,27816538.08,6678.640595438174,22454696,5361842.08,5361842.08,6759573.390000001,22230598,5337.478511404562,5391.283553421368,25035457,6010.914045618248,0.2409,1368,191494360,0.201,191494.36,45.977037214885954,19673614.92,4723.557003601441,18275883.61,2616531,1193583.48423916,534023,1287.3570420168066,0.012980838478742278,0,0,1079,5361842.08,390.3676900584795,945,554.6323099415205
2100,GREENE COUNTY,1640,14029990.804772424,8554.872441934405,1753906.5647724234,1069.4552224222098,10458278.912772425,6376.999337056356,-3063935.6780000003,3571711.892,2177.8731048780487,10332000,570780,527625,107100,1205505,9450,804346.2,25830,721035,795429.6047724248,0,136395,203.26754385964887,750.4366213575827,5,82,425.58,383.76,151,67,10,12276084.24,7485.4172195121955,9435654,2840430.24,3571711.892,2840430.24,9199826,5609.65,5753.44756097561,10520112,6414.7024390243905,0.2595,763,127561139,0.234,127561.139,77.78118231707317,6948400.108,4236.829334146341,7679681.76,1159160,484975.38268264,433484,1731.9696585365857,0.07698699233182586,0,0,433,3571711.892,568.1310615989515,945,376.86893840104847
7620,GREENVILLE,3542,30711842.28,8670.762924901186,6055766.52,1709.7025748164879,25309335.52,7145.4928063241105,-6272963.509999999,5402506.760000001,1525.2701185770752,22314600,1115100,614250,160650,1890000,24570,4208087.268,55786.50000000001,929880,0,1020223.5120000001,268695,-215.45876288659747,1408.407716315536,13,177.10000000000002,2226.5012,1512.4340000000002,295,78,15,24656075.76,6961.060350084698,19253569,5402506.760000001,5402506.760000001,5795933.130000001,18699214,5279.281197063806,5435.790231507623,21466419,6060.536137775268,0.6286,984,192946670,0.4270000000000001,192946.67,54.473932806324115,16063912.239999998,4535.266019198192,15670485.87,1973598,1072265.7975342,421923,1525.2701185770752,0,0.22860000000000003,809.7012000000001,853,5402506.760000001,428.7835365853659,945,516.2164634146341
4211,GREENWOOD-LEFLORE CONS,4030,36206253.4888381,8984.182007155856,9399639.3788381,2332.416719314665,28097384.2168381,6972.05563693253,-4078506.858000001,8108869.272,2012.126370223325,25389000,1198260,1346625,160650,2705535,240030,4477857.93,63472.5,1164240,816359.4388381025,954118.6199999998,395640,686.2504970178934,1399.1715665911852,127,201.5,2369.237,1906.19,317,171,15,26806614.11,6651.765287841191,20604122,6202492.11,8108869.272,6202492.11,20329784,5044.6114143920595,5112.685359801489,22972193,5700.296029776675,0.5879,1232,289602474,0.473,289602.474,71.86165607940447,14863323.728,3688.16965955335,16769700.89,2360351,1162888.8850842,371679,1539.0799280397025,0.03215406037410306,0.18789999999999996,757.2369999999999,1256,8108869.272,301.6875,945,643.3125
2220,GRENADA,3864,32685201.33668543,8458.90303744447,5148536.74668543,1332.4370462436418,26032222.02468543,6737.117501212586,-2919439.028,6652979.312,1721.785536231884,24343200,892080,3228750,353430,4474260,9450,2184315.336,60858.00000000001,1081080,205698.0006854315,0,326340,1644.7452135493368,927.3050972607956,5,193.20000000000002,1155.7224,1329.216,236,410,33,27536664.59,7126.465991200828,21165254,6371410.590000001,6652979.312,6371410.590000001,22643366,5860.084368530021,5477.550207039338,23597817,6107.09549689441,0.2991,1144,237606404,0.344,237606.404,61.492340579710145,16944837.688,4385.3099606625265,17226406.41,3357478,1112608.06346152,380913,1648.9157841614908,0.008449916226520405,0,0,1036,6652979.312,332.96590909090907,945,612.034090909091
2421,GULFPORT,6113,52359419.07,8565.25749550139,10282361.299999997,1682.0483068869607,40193514.242,6575.088212334369,-19349389.211999997,12165904.828000002,1990.1692831670214,38511900,2181060,3087000,289170,5557230,604800,5148270.792,96279.75000000001,1546020,0,351228.5279999999,543690,842.5110441767065,1208.636174592497,320,305.65000000000003,2723.9528,2005.064,577,392,27,42077057.77,6883.209188614429,32341303,9735754.77,12165904.828000002,9735754.77,32914005,5384.263863896614,5290.577948634059,36058351,5898.634222149517,0.4456,1636,434496601,0.32799999999999996,434496.601,71.07747439882219,23892446.172,3908.464938982496,26322596.229999997,4718089,1856002.90003748,560025,1592.63123998037,0,0.045599999999999974,278.75279999999987,1726,12165904.828000002,342.3135696821516,945,602.6864303178484
2300,HANCOCK COUNTY,4060,32955844.32,8117.203034482759,3971991.3200000003,978.3229852216755,24057766.3536,5925.558215172414,-10450206.843599997,8898077.966400001,2191.644819310345,25578000,1821960,1897875,182070,3901905,0,1801714.32,63945,1237005,0,0,373275,1214.2918918918922,622.2905430205351,0,203,953.288,856.6600000000001,482,241,17,28983853,7138.8800492610835,22277593,6706260,12012236.936,6706260,22007459,5420.556403940886,5487.091871921182,24838000,6117.7339901477835,0.2348,1309,429008462,0.211,429008.462,105.66710886699508,12825763.064,3159.054941871921,18131740,3003329,1208492.21282504,628698,1651.7881773399015,0,0,0,1185,12012236.936,480.28877005347596,945,464.71122994652404
2400,HARRISON COUNTY,14355,118554169.23,8258.736971786833,21938313.450000003,1528.2698328108663,88220341.03400001,6145.617626889586,-26231906.184000004,30333828.196,2113.119344897248,90436500,4554900,7630875,589050,12774825,1179360,9452422.98,226091.25,3225285,0,0,1259685,1660.3207716464785,1053.0985561178754,624,717.75,5001.282,3244.23,1205,969,55,96615855.78,6730.467138975967,74260959,22354896.78,30333828.196,22354896.78,73342961,5109.227516544758,5173.177220480668,82795914,5767.740438871473,0.3484,3413,1083351007,0.226,1083351.007,75.46854803204458,52462085.804000005,3654.6210939742255,60441017.22,9073970,4185580.12706168,966721,1557.2899184952978,0,0,0,3999,30333828.196,283.246703779666,945,661.753296220334
1820,HATTIESBURG,3667,32580959.04,8884.908382874284,8203114.59,2237.0097054813205,23784100.0992,6485.983119498227,-14844606.069200002,8796858.9408,2398.9252633760566,23102100,948780,1716750,310590,2976120,381780,3741154.074,57755.25000000001,1382535,0,645934.7159999997,293580,1149.477911646586,1353.7642157885743,202,183.35000000000002,1979.4466,1243.1129999999998,251,218,29,24377844.45,6647.898677392964,18737319,5640525.45,10077916.016,5640525.45,18204749,4964.4802290700845,5109.713389691846,20890835,5696.982547041178,0.5398,1463,359925572,0.33899999999999997,359925.572,98.15259667302972,10812918.984,2948.7098401963462,15250309.55,2403680,1061450.09985564,680291,1538.1852877011181,0,0.13979999999999992,512.6465999999997,932,10077916.015999999,464.99726589200276,945,480.00273410799724
1520,HAZLEHURST,1368,12282570.645325933,8978.487313834747,3452536.6953259334,2523.784134010186,9122961.969325934,6668.831848922466,-2283084.0039999997,3159608.676,2309.655464912281,8618400,177660,456750,107100,741510,258930,1324303.3439999998,21546,495180,504879.4053259319,193396.89599999995,124425,697.173913043478,1300.4917917149048,137,68.4,700.6895999999999,433.656,47,58,10,8830033.95,6454.703179824561,6786948,2043085.95,3159608.676,2043085.95,6715514,4909.001461988304,4961.2192982456145,7566985,5531.421783625731,0.5122,524,112843167,0.317,112843.167,82.4876951754386,4407376.324,3221.7663187134503,5523899.05,661335,413062.27066,132461,1493.4838815789476,0.05858157028287523,0.11219999999999997,153.48959999999997,395,3159608.676,252.7881679389313,945,692.2118320610687
2500,HINDS COUNTY,4968,40137253.46797363,8079.157300316752,6660428.277973626,1340.66591746651,29300195.03162075,5897.784829231229,-17564144.763647117,10837058.43635288,2181.3724710855236,31298400,1485540,1748250,224910,3458700,139860,2832818.1840000004,78246,1145340,668234.2839736281,0,515655,841.0345911949689,887.5114556689496,74,248.4,1498.8456,1013.472,393,222,21,33476825.19,6738.491382850242,25730985,7745840.19,12272488.312,7745840.19,25479863,5128.796900161031,5179.344806763285,28688297,5774.6169484702095,0.3017,1212,438303154,0.204,438303.154,88.22527254428341,16415808.688,3304.309317230274,20942456.81,2923802,1502575.543721,0,1559.1465760869569,0.021350429541881634,0,0,1637,12272488.311999999,0,945,945
7611,HOLLANDALE,548,5210806.429133248,9508.770856082569,989873.3651332473,1806.3382575424212,4270124.365133247,7792.197746593517,-911779.5360000001,940682.064,1716.5731094890511,3452400,192780,204750,53550,451080,0,757422.0360000001,8631,18900,246052.3691332473,228756.02399999995,47565,1403.9512195121952,1507.7659527205326,0,27.400000000000002,400.7524,200.568,51,26,5,4220933.064,7702.432598540147,3280251,940682.064,940682.064,987459.12,3244025,5919.753649635037,5985.859489051095,3657256,6673.824817518248,0.7313,20,33595788,0.366,33595.788,61.306182481751826,2716573.936,4957.251708029196,2669796.88,335956,153181.21180896,0,1716.5731094890511,0.07126994819060575,0.33129999999999993,181.55239999999995,151,940682.064,0,945,945
4720,HOLLY SPRINGS,1025,9104754.888353894,8882.687695955017,1799998.4783538934,1756.0960764428219,6646471.068498342,6484.3620180471635,-2775448.170144449,2458283.8198555512,2398.3256779078547,6457500,483840,433125,107100,1024065,41580,833017.5,16143.75,323190,276958.6383538928,38744.99999999996,93555,241.87046632124384,1176.3376169100852,22,51.25,440.75,337.22499999999997,128,55,10,7304756.41,7126.591619512195,5614588,1690168.41,2606961.5039999997,1690168.41,5870114,5726.940487804878,5477.646829268293,6259883,6107.202926829268,0.43,342,93105768,0.32899999999999996,93105.768,90.83489560975607,3652921.496,3563.825849756098,4569714.59,977384,314546.69534688,162627,1648.9447902439026,0.04288945231961174,0.02999999999999997,30.74999999999997,297,2606961.5039999997,475.5175438596491,945,469.4824561403509
2611,HOLMES CONSOL,2544,23147740.284056347,9098.954514173092,5827057.428056348,2290.5099953051686,19598912.428056348,7703.9750110284385,-3060821.044,3548827.856,1394.9795031446542,16027200,793800,771750,107100,1672650,9450,2720456.928,40068,829710,1063798.4040563477,531461.9519999998,252945,1172.4465408805036,1381.8634452126005,5,127.2,1439.3952,1101.552,210,98,10,17320682.856,6808.444518867924,13771855,3548827.856,3548827.856,4145763.87,13537544,5321.361635220126,5413.465015723271,15354681,6035.645047169812,0.5658,878,126743852,0.433,126743.852,49.820696540880505,11805853.144,4640.665544025157,11208917.13,1299812,731409.31790552,344157,1394.9795031446542,0.06637456349557924,0.16579999999999995,421.79519999999985,803,3548827.856,391.9783599088838,945,553.0216400911162
2700,HUMPHREYS COUNTY,1207,11831539.287878655,9802.435201225066,2220503.8478786554,1839.688357811644,9414940.711878654,7800.282279932604,-849748.7239999995,2416598.5760000004,2002.1529212924609,7604100,506520,456750,160650,1123920,0,1450634.157,19010.25,605745,541163.4428786561,358761.438,128205,1050.7342995169083,1411.2456574485495,0,60.35,767.5313,522.631,134,58,15,9611035.44,7962.746843413422,7387242,2223793.44,2416598.5760000004,2223793.44,7296613,6045.246893123446,6120.333057166528,8236272,6823.754763877382,0.6359,641,86307092,0.433,86307.092,71.50546147473074,5819673.424,4821.601842584921,6012478.5600000005,906418,367458.94291916,234793,1842.413786246893,0.07116732327016426,0.2359,284.7313,407,2416598.5760000004,366.29173166926677,945,578.7082683307333
2900,ITAWAMBA COUNTY,3375,28962718.496724024,8581.546221251563,4014876.948724024,1189.593169992304,24336583.948724024,7210.839688510822,-2964480.302,4626134.5479999995,1370.7065327407406,21262500,1186920,3118500,160650,4466070,41580,1142434.125,53156.25,918540,779188.1217240257,0,299250,2428.907586206896,250.04504530984127,22,168.75,604.4625,536.625,314,396,15,24947841.548,7391.953051259259,20321707,4626134.5479999995,4626134.5479999995,6117476.4,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0.1791,972,165219091,0.159,165219.091,48.953804740740736,18031185.452,5342.573467259259,16539843.6,2705112,991291.2717994,431103,1370.7065327407406,0.0366461197753804,0,0,950,4626134.5479999995,443.5216049382716,945,501.4783950617284
3000,JACKSON COUNTY,8906,68960410.09200001,7743.1405897148,10012327.482000008,1124.2227130024712,52275844.37600001,5869.733255782619,-22367982.174000002,16684565.715999998,1873.4073339321803,56107800,2914380,3551625,492660,6958665,359100,2672975.5919999997,140269.5,1851255,0,0,870345,1638.102523659306,66.28745234215057,190,445.3,1414.2728,1353.712,771,451,46,58948082.61,6618.9178767123285,45308724,13639358.61,16684565.715999998,13639358.61,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0.1588,1959,595877347,0.152,595877.347,66.90740478329215,33831577.284,3798.7398701998654,36876784.39,4881551,2579227.0511712,675496,1531.4797451156526,0,0,0,2763,16684565.715999998,344.8167432363451,945,600.183256763655
2520,JACKSON PUBLIC,18710,160720188.29999998,8590.068856226615,36006584.90999998,1924.4567028327083,125331310.41199997,6698.626959486904,-61539065.721999995,35388877.888000004,1891.4418967397116,117873000,4184460,8095500,471240,12751200,784350,19067136.48,294682.5,4775085,0,3281584.32,1893150,824.0876548875631,1329.357923345273,415,935.5,10088.432,7502.71,1107,1028,44,124713603.39,6665.612153393907,95857473,28856130.39,35388877.888000004,28856130.39,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,0.5392,5053,1263888496,0.401,1263888.496,67.55149631213256,71485679.11199999,3820.720422875467,78018426.61,10955513,5655999.46667,1437620,1542.2838262960984,0,0.1392,2604.432,6010,35388877.888000004,284.50821294280627,945,660.4917870571937
3300,JEFF DAVIS COUNTY,1235,11016683.422263836,8920.391435031446,1758783.192263836,1424.1159451529038,8042178.898252601,6511.8857475729565,-2866619.015988764,2974504.524011236,2408.5056874584907,7780500,540540,535500,107100,1183140,9450,880674.795,19451.25,480060,542762.377263836,0,120645,1228.9411764705883,1087.6019131790658,5,61.75,465.9655,459.4200000000001,143,68,10,9257900.23,7496.275489878542,7115815,2142085.23,2990386.364,2142085.23,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0.3773,508,106799513,0.37200000000000005,106799.513,86.47733846153847,4943262.636,4002.641810526315,5791563.77,911544,373889.82572456,250985,1734.481967611336,0.06975931845817569,0,0,383,2990386.364,494.06496062992125,945,450.93503937007875
3200,JEFFERSON COUNTY,1063,9636316.796490444,9065.208651449148,2041991.6244904436,1920.970483998536,8117823.624490444,7636.710841477369,-1745531.158,1518493.172,1428.497809971778,6696900,317520,385875,53550,756945,0,1020004.839,16742.25,370440,532753.4814904451,144251.22600000002,98280,700.007246376812,1328.2899681799627,0,53.150000000000006,539.6851,456.027,84,49,5,7594325.172,7144.238167450611,6075832,1518493.172,1518493.172,1829017.53,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,0.5077,392,54231899,0.429,54231.899,51.0177789275635,5255645.828,4944.163525870178,4945121.47,660344,303146.53469380003,176238,1428.497809971778,0.07955225275731236,0.10770000000000002,114.48510000000002,312,1518493.172,449.58673469387753,945,495.41326530612247
3400,JONES COUNTY,8524,70608216.924,8283.460455654622,11167464.455999993,1310.1201848897226,59922409.45599999,7029.846252463632,-13726026.501999998,10685807.468,1253.61420319099,53701200,3269700,4898250,1049580,9217530,1109430,3800433.924,134253,1868265,0,0,777105,1602.1293375394325,648.3172757528155,587,426.20000000000005,2010.8116,1755.9440000000002,865,622,98,59440752.468,6973.340270764899,48754945,10685807.468,10685807.468,14676780.15,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,0.2359,1977,381635981,0.206,381635.981,44.77193582824965,43672637.532,5123.491029094322,39681664.85,6678155,2496790.02543584,718492,1253.61420319099,0,0,0,2467,10685807.468,363.42539200809307,945,581.574607991907
3500,KEMPER COUNTY,884,8136520.880789879,9204.209141165022,1340837.3207898783,1516.7842995360616,5939660.2429766115,6719.072673050466,-5787841.9121867325,2196860.6378132673,2485.1364681145556,5569200,253260,433125,53550,739935,0,820343.1599999999,13923,301455,492655.28078987787,101359.43999999997,97650,611.6850393700788,1273.7450520032066,0,44.2,434.044,335.92,67,55,5,6795683.5600000005,7687.42484162896,5223304,1572379.56,9677971.52,1572379.56,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,0.491,319,345641840,0.38,345641.84,390.997556561086,-3854343.5200000014,-4360.117104072399,4251248.4399999995,662251,267481.76264832,212390,1778.7099095022625,0.08846069108487356,0.09099999999999997,80.44399999999997,310,9677971.520000001,665.7993730407524,945,279.20062695924764
0420,KOSCIUSKO,2123,17668372.554,8322.361071125766,3052846.630000001,1437.9871078662281,14615097.630000003,6884.17222326896,-2770162.636,3053274.9239999996,1438.1888478568062,13374900,839160,1236375,107100,2182635,49140,1296830.304,33437.25,541485,0,0,189945,1056.778920308484,953.5603903196601,26,106.15,686.1536,639.023,222,157,10,14615525.924,6884.373963259538,11562251,3053274.9239999996,3053274.9239999996,3480603.2100000004,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,0.3232,573,109045533,0.301,109045.533,51.36388742345737,9837848.076,4633.936917569477,9410519.79,1771548,642541.40936476,37629,1438.1888478568062,0,0,0,603,3053274.9239999996,65.67015706806282,945,879.3298429319372
3600,LAFAYETTE COUNTY,2872,24049304.094643813,8373.71312487598,4527522.414643813,1576.4353811433893,19062659.662643813,6637.416317076537,-7457845.898,4986644.432,1736.2968077994428,18093600,1300320,1464750,246330,3011400,73710,873378.0719999998,45234,824040,856727.0226438118,0,271215,2039.2224231464738,133.88840648277142,39,143.6,462.1047999999999,450.904,344,186,23,19521781.68,6797.27774373259,15004848,4516933.680000001,4986644.432,4516933.680000001,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,0.1609,872,178094444,0.157,178094.444,62.01060027855153,11742739.568,4088.6976211699166,12212450.32,1883710,811507.5966999601,343697,1572.7484958217271,0.047349727121402695,0,0,861,4986644.432,394.1479357798165,945,550.8520642201835
3700,LAMAR COUNTY,10276,83658587.04,8141.162615803815,14265994.410000011,1388.2828347606082,65201796.18400001,6345.056070844687,-19856991.854000002,18456790.856,1796.1065449591279,64738800,4294080,5922000,460530,10676610,631260,3612425.04,161847.00000000003,2853900,0,0,983745,1633.1097876747795,310.8394405252034,334,513.8000000000001,1911.336,1716.092,1136,752,43,69392592.63,6752.879781043207,53336592,16056000.63,18456790.856,16056000.63,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,0.186,3020,659171102,0.16699999999999998,659171.102,64.14666231996885,41009878.144,3990.840613468276,43410668.37,7523075,3018306.42710432,905221,1562.4757327753991,0,0,0,3123,18456790.856,299.7420529801324,945,645.2579470198675
3800,LAUDERDALE COUNTY,5910,48287268.93142817,8170.434675368557,6436354.579428174,1089.0616885665268,38933362.57942817,6587.709404302567,-8436433.047999999,9353906.352,1582.7252710659898,37233000,1765260,2984625,449820,5199705,181440,2819282.76,93082.5,1835190,337148.67142817285,0,588420,1586.6948198198197,739.0496848702271,96,295.5,1491.684,1093.35,467,379,42,41850914.352,7081.37298680203,32497008,9353906.352,9353906.352,9782627.04,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,0.2524,1942,334068084,0.185,334068.084,56.52590253807106,26878045.648,4547.89266463621,26449324.96,3790720,1716854.16987404,890464,1582.7252710659898,0.009055103575542471,0,0,1868,9353906.352,458.529351184346,945,486.470648815654
3420,LAUREL,2712,23467573.08,8653.234911504424,6085071.189999998,2243.7578134218274,17406401.88,6418.289778761062,-8594079.5,6061171.2,2234.945132743363,17085600,820260,1512000,321300,2653560,366660,2440336.248,42714,395955,0,260042.83200000005,222705,2052.1047835990894,1256.0668466545103,194,135.6,1291.1832000000002,911.232,217,192,30,17382501.89,6409.477098082596,13360553,4021948.89,6061171.2,4021948.89,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,0.4761,419,216470400,0.336,216470.4,79.81946902654867,8834935.8,3257.719690265487,10874158.11,1752686,818523.83752272,182120,1483.0195022123894,0,0.0761,206.38320000000002,707,6061171.2,434.65393794749406,945,510.34606205250594
3900,LAWRENCE COUNTY,1696,14798516.431920366,8725.54034900965,2263460.6319203656,1334.5876367454994,11328878.371920366,6679.763190990781,-3904829.89,3469638.06,2045.777158018868,10684800,740880,685125,214200,1640205,32130,1052666.496,26712.000000000004,549045,647582.9359203673,0,165375,1298.5841584158416,960.9955469414313,17,84.80000000000001,556.9664,435.872,196,87,20,12535055.8,7390.952712264151,9634705,2900350.8000000003,3469638.06,2900350.8000000003,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0.3284,581,123915645,0.257,123915.645,73.06346992924529,7272401.94,4287.972841981132,7841689.199999999,1246734,517424.265804,300491,1710.1125000000002,0.06060786686885738,0,0,525,3469638.06,517.1962134251291,945,427.80378657487086
4000,LEAKE COUNTY,2532,22417051.193368424,8853.49573197805,3899082.149368424,1539.9218599401347,18685881.149368424,7379.889869418809,-1676157.366,3731170.044,1473.6058625592418,15951600,903420,1559250,139230,2601900,515970,1499290.884,39879,664335,902156.3093684234,0,241920,955.5622222222219,940.349856576756,273,126.60000000000001,793.2756,731.7479999999999,239,198,13,18517969.044,7313.573872037915,14786799,3731170.044,3731170.044,4451293.98,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0.3133,703,133256073,0.289,133256.073,52.62878080568721,12755103.956,5037.560804107425,12034980.02,2171897,753334.28731416,330948,1473.6058625592418,0.05655585078414851,0,0,768,3731170.044,470.7652916073969,945,474.2347083926031
4100,LEE COUNTY,6303,50236319.07,7970.223555449786,5773300.645999998,915.9607561478651,39955120.646,6339.06404029827,-13544615.426,10281198.424,1631.1595151515153,39708900,2475900,2441250,224910,5142060,236250,2930516.82,99272.25000000001,1516725,0,0,602595,1481.579107505071,711.4707612359321,125,315.15000000000003,1550.538,1235.388,655,310,21,44463018.424,7054.2627993019205,34181820,10281198.424,10281198.424,10289808.54,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0.246,1605,367185658,0.196,367185.658,58.25569696969697,27829203.576,4415.231409804855,27820593.46,3681223,1827354.36881476,540267,1631.1595151515153,0,0,0,1913,10281198.424,336.614953271028,945,608.3850467289719
7612,LELAND,700,6482385.328048534,9260.550468640762,1570306.4780485341,2243.294968640763,4732141.28947543,6760.201842107756,-2144394.081426896,1750244.0385731042,2500.348626533006,4410000,257040,236250,53550,546840,0,780040.8,11025,234360,279027.3280485337,167227.2,53865,1391.2621359223303,1413.3124839659818,0,35,412.72,213.5,68,30,5,4912078.85,7017.255499999999,3775526,1136552.85,1821726.508,1136552.85,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,0.5896,248,65061661,0.305,65061.661,92.94523,2387728.492,3411.040702857143,3072902.15,403540,196738.47161756,139560,1623.6469285714288,0.06327150295885119,0.1896,132.72,171,1821726.508,562.741935483871,945,382.258064516129
4300,LINCOLN COUNTY,2795,23050186.69177658,8246.936204571228,3110082.0397765823,1112.7306045712285,19731982.039776582,7059.743126932588,-2800637.287999999,3318204.652,1187.1930776386403,17608500,1164240,976500,160650,2301390,22680,1237701.465,44021.25,945000,631333.9767765806,0,259560,1555.8769574944072,645.0050909478773,12,139.75,654.8685,570.18,308,124,15,19940104.652,7134.205599999999,16621900,3318204.652,3318204.652,5003717.49,16291711,5828.876923076923,5947.0125223613595,18532287,6630.514132379249,0.2343,1000,118507309,0.204,118507.309,42.39975277280858,15214082.348,5443.321054740609,13528569.51,1605913,815307.9485986,325768,1187.1930776386405,0.035853932860640064,0,0,824,3318204.652,325.768,945,619.232
2422,LONG BEACH,2929,23763414.402,8113.149334926596,2575131.857999999,879.184656196654,19512014.858,6661.664342096278,-5896527.946,4251399.544,1451.4849928303174,18452700,1050840,1740375,203490,2994705,90720,1268807.6519999998,46131.75000000001,620865,0,0,289485,1202.9111969111973,620.6604673117174,48,146.45000000000002,671.3267999999999,500.859,278,221,19,21188282.544,7233.964678729942,16936883,4251399.544,4251399.544,5098537.17,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,0.2292,657,151835698,0.171,151835.698,51.838749743939914,14632071.456,4995.5860211676345,13784933.83,2371597,852141.64659312,222298,1451.4849928303174,0,0,0,919,4251399.544,338.3531202435312,945,606.6468797564688
8020,LOUISVILLE,2523,21320470.53206647,8450.44412685948,3232551.8620664664,1281.2333975689526,16767306.644066468,6645.781468119884,-4153727.772,4553163.888,1804.6626587395958,15894900,744660,637875,107100,1489635,9450,1802958.507,39737.25,905310,928999.775066469,0,249480,107.95138888888869,1085.5879760560526,5,126.15,953.9463,756.9,197,81,10,18087918.67,7169.2107292905275,13902751,4185167.67,4553163.888,4185167.67,13490290,5346.9242964724535,5510.404676971859,15500621,6143.726119698771,0.3781,958,162612996,0.3,162612.996,64.45223781212843,10947457.112,4339.063460959175,11315453.33,1458545,767365.87391684,483678,1658.8060523186684,0.05844640576955307,0,0,792,4553163.888,504.8830897703549,945,440.1169102296451
4400,LOWNDES COUNTY,5261,42442124.571,8067.311266109105,6190831.491000004,1176.7404468732193,30982750.93683,5889.137224259646,-21047303.06583,11459373.634170001,2178.1740418494587,33144300,2029860,2480625,321300,4831785,54810,2335678.821,82860.75,1484595,0,0,508095,1485.3378684807253,635.1050907535623,29,263.05,1235.8089,957.502,537,315,30,36251293.08,6890.570819235886,27863499,8387794.080000001,14721070.056,8387794.080000001,27400597,5208.248812012926,5296.236266869417,31065904,5904.942786542482,0.2349,1571,525752502,0.182,525752.502,99.9339482988025,16344833.944,3106.792234176012,22678109.92,3521717,1550810.29741144,514790,1594.3345523664705,0,0,0,1613,14721070.056,327.6830044557607,945,617.3169955442393
4500,MADISON COUNTY,13162,103477977.54,7861.8733885427755,16353295.88000001,1242.4628384743974,75538923.6042,5739.167573636226,-53474996.0342,27939053.935800005,2122.7058149065497,82920600,3069360,6221250,803250,10093860,1132110,3184151.04,207301.5,4621050,0,0,1318905,1882.6750149075733,-371.2707471110489,599,658.1,1684.736,1329.362,812,790,75,87124681.66,6619.410550068378,66965845,20158836.66,43065030.428,20158836.66,65947698,5010.461783923416,5087.8168211518005,74662358,5672.569366357697,0.128,4890,1538036801,0.101,1538036.801,116.8543383224434,31597327.571999997,2400.647893329281,54503521.34,6936614,3809644.23340488,1200043,1531.593728916578,0,0,0,4187,43065030.428,245.4075664621677,945,699.5924335378323
4600,MARION COUNTY,1904,16522709.858255843,8677.893833117565,1975718.678255843,1037.6673730335315,13686409.678255843,7188.240377235212,-2799582.5200000005,2836300.1799999997,1489.6534558823528,11995200,903420,756000,53550,1712970,9450,1161975.024,29988,715365,719786.8342558423,0,177975,1078.3176470588237,966.6044079477347,5,95.2,614.8016,521.6959999999999,239,96,5,14546991.18,7640.2264600840335,11710691,2836300.1799999997,2836300.1799999997,3525288.2100000004,11385341,5979.695903361345,6150.57300420168,13056623,6857.47006302521,0.3229,757,101296435,0.27399999999999997,101296.435,53.20190913865546,10220322.82,5367.816607142858,9531334.79,1346342,567705.08742668,483338,1489.6534558823528,0.060006238683460236,0,0,565,2836300.1799999997,638.4914134742404,945,306.5085865257596
