dist_id,district,total_enroll,model_4_total_funding,model_4_pp_funding,model_4_diff_total,model_4_diff_pp,model_4_state_share,model_4_state_share_pp,model_4_local_share_total,model_4_local_share_pp,model_4_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,local_diff_pp,local_funding_28_mill,local_funding_27_pct,totalEnrollment,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
1800,FORREST COUNTY,2129,17619186.377,8275.803840770315,466873.51750000194,219.29239901362234,12862006.05521,6041.3368037623295,4757180.32179,2234.4670370079853,5323374.588,13519150,1047750,1039812.5,107950,2195512.5,128270,1377331.002,33797.875,365125,0,0,3927073.0095,13225239.85,6211.949201503053,14544714.85,6831.712000939408,17152312.8595,8056.511441756693,772.9579326923085,1031.658787536189,101,106.45,723.0084,536.508,275,131,10,2446.43775974636,5323374.588,3927073.0095,2129,0.3396,575,190120521,0.252,480573.7,1264178.15,190120.521,89.30038562705496,9221340.261999998,4331.301203381869,10617641.8405,1873962,631433.0326775201,233371,1844.5622402536403,0,0,0,2774.67502,405.86260869565217
1900,FRANKLIN COUNTY,1211,10301904.077275299,8506.939783051444,-59521.84472470172,-49.15098656044756,8349624.965275299,6894.818303282658,1952279.112,1612.121479768786,1952279.112,7689850,723900,690562.5,107950,1522412.5,0,593579.5214999999,19224.625,191135,0,285702.4307752975,1952279.112,8409146.81,6943.969289843105,9260178.81,7646.720734929809,10361425.922,8556.090769611892,1011.4616724738671,785.7422360880937,0,60.550000000000004,311.59029999999996,380.254,190,87,10,1229.878520231214,1952279.112,2500248.2786999997,1211,0.2573,301,69724254,0.314,271608.29,732875.52,69724.254,57.5757671345995,7307899.697999999,6034.599255161023,6759930.531299999,1232123,348749.86243464,275179,1612.121479768786,0.028524029453333904,0,0,1577.35459,914.2159468438538
2000,GEORGE COUNTY,4165,33042015.7675,7933.257087034814,2237390.8074999973,537.1886692677062,27680173.6875,6645.900045018007,5361842.08,1287.3570420168066,5361842.08,26447750,1809750,1706562.5,161925,3678237.5,69850,1911378.8924999998,66119.375,868680,0,0,5361842.08,25442782.88,6108.7113757503,28023543.88,6728.341867947179,30804624.96,7396.068417767107,1505.9666666666672,715.3998917234039,55,208.25,1003.3485,837.1650000000001,475,215,15,1099.6429579831934,5361842.08,7566356.8476,4165,0.2409,1368,191494360,0.201,932630.86,2055456.02,191494.36,45.977037214885954,22661701.799999997,5440.984825930372,20457187.032399997,2616531,1193583.48423916,534023,1287.3570420168066,0,0,0,5203.46705,390.3676900584795
2100,GREENE COUNTY,1640,13306354.558444627,8113.630828319894,-669483.7242553737,-408.2217830825448,9734642.666444626,5935.757723441845,3571711.892,2177.8731048780487,3571711.892,10414000,575310,531812.5,107950,1215072.5,6350,810729.9,26035,484505,0,349662.1584446263,3201795.2727,10774043.01,6569.538420731707,11858501.01,7230.793298780488,13975838.2827,8521.852611402439,245.23026315789411,765.4366213575829,5,82,425.58,383.76,151,67,10,2093.6858093292685,3571711.892,3201795.2727,1640,0.2595,763,127561139,0.234,382168.28,956220.73,127561.139,77.78118231707317,8286789.118,5052.920193902439,8656705.7373,1159160,484975.38268264,433484,1952.3141906707317,0.026986992331825856,0,0,2040.4239999999998,568.1310615989515
7620,GREENVILLE,3542,29962382.798,8459.17075042349,2576454.1180000007,727.4009367588933,24559876.038,6933.900631846414,5402506.760000001,1525.2701185770752,5402506.760000001,22491700,1123950,619125,161925,1905000,16510,4241484.786,56229.25000000001,624840,626618.7620000001,0,5402506.760000001,21983421.92,6206.49969508752,24196271.92,6831.245601355166,27385928.68,7731.769813664596,-176.79896907216425,1423.407716315536,13,177.10000000000002,2226.5012,1512.4340000000002,295,78,15,1770.7298814229248,5402506.760000001,6532993.4184,3542,0.6286,984,192946670,0.4270000000000001,793554.33,1936298.59,192946.67,54.473932806324115,18793765.159999996,5305.975482778091,17663278.501599997,1973598,1072265.7975342,421923,1525.2701185770752,0,0.27860000000000007,986.8012000000002,4718.485479999999,428.7835365853659
4211,GREENWOOD-LEFLORE CONS,4030,34447288.23,8547.714200992556,3796799.968799997,942.1339872952849,26338418.957999997,6535.58783076923,8108869.272,2012.126370223325,8108869.272,25590500,1207770,1357312.5,161925,2727007.5,161290,4513396.485,63976.25,782320,608797.995,0,7019693.7012,23630794.56,5863.720734491315,25998865.56,6451.331404466501,30650488.2612,7605.580213697271,728.9393638170977,1414.1715665911852,127,201.5,2369.237,1906.19,317,171,15,1282.1405207940447,8108869.272,7019693.7012,4030,0.5879,1232,289602474,0.473,912529.04,2114143.52,289602.474,71.86165607940447,17889996.288,4439.205034243176,18979171.8588,2360351,1162888.8850842,371679,1741.8594792059553,0,0.2379,958.737,5424.7698,301.6875
2220,GRENADA,3864,32041952.172,8292.430686335403,1408184.1499999985,364.4368918219452,25388972.86,6570.64515010352,6652979.312,1721.785536231884,6652979.312,24536400,899160,3254375,356235,4509770,6350,2201651.1720000003,61341.00000000001,726440,0,0,6652979.312,23980788.71,6206.208258281574,26413351.71,6835.753548136646,30633768.022,7927.993794513458,1697.0427098674518,942.3050972607956,5,193.20000000000002,1155.7224,1329.216,236,410,33,755.214463768116,6652979.312,7131604.961700001,3864,0.2991,1144,237606404,0.344,859235.85,1956298.86,237606.404,61.492340579710145,19760372.398,5113.9680119047625,19281746.7483,3357478,1112608.06346152,380913,1721.785536231884,0,0,0,5045.976720000001,332.96590909090907
2421,GULFPORT,6113,51521414.736999996,8428.171885653524,3735973.7558999956,611.1522584492059,39355509.908999994,6438.002602486503,12165904.828000002,1990.1692831670214,12165904.828000002,38817550,2198370,3111500,291465,5601335,406400,5189130.084,97043.87500000001,1038860,371095.77800000005,0,10949348.0511,36836092.93,6025.8617585473585,40553140.93,6633.918032062817,47785440.9811,7817.019627204319,886.7931726907627,1223.6361745924964,320,305.65000000000003,2723.9528,2005.064,577,392,27,3363.842131343039,12165904.828000002,10949348.0511,6113,0.4456,1636,434496601,0.32799999999999996,1394972.68,3099817.25,434496.601,71.07747439882219,28387236.102,4643.748748895796,29603792.8789,4718089,1856002.90003748,560025,1791.1578686569608,0,0.09560000000000002,584.4028000000001,8113.60862,342.3135696821516
2300,HANCOCK COUNTY,4060,32425553.64,7986.589566502464,-611733.0615999997,-150.67316788177322,23670654.1572,5830.210383546799,8754899.482800001,2156.3791829556653,12012236.936,25781000,1836420,1912937.5,183515,3932872.5,0,1816013.6400000001,64452.5,831215,0,0,7568013.6216,25469273.08,6273.21997044335,28029680.08,6903.86208866995,33037286.7016,8137.262734384237,1256.1398648648646,637.2905430205353,0,203,953.288,856.6600000000001,482,241,17,2900.9572360591133,12012236.936,7568013.6216,4060,0.2348,1309,429008462,0.211,931929.63,2259750.45,429008.462,105.66710886699508,16017443.143999998,3945.183040394088,20461666.458399996,3003329,1208492.21282504,628698,1864.0427639408867,0,0,0,5106.3863999999985,480.28877005347596
2400,HARRISON COUNTY,14355,116745525.33500001,8132.742970045281,6771151.796600014,471.6929151236509,86411697.13900001,6019.623625148033,30333828.196,2113.119344897248,30333828.196,91154250,4591050,7691437.5,593725,12876212.5,792480,9527442.21,227885.625,2167255,0,0,25194896.618400004,84779476.92,5905.919673981191,93314431.92,6500.482892371996,109974373.5384,7661.05005492163,1705.8064154329295,1068.0985561178757,624,717.75,5001.282,3244.23,1205,969,55,2184.869619059561,30333828.196,25194896.618400004,14355,0.3484,3413,1083351007,0.226,3296698.16,7221819.76,1083351.007,75.46854803204458,62980603.72400001,4387.363547474748,68119535.3016,9073970,4185580.12706168,966721,1755.1303809404392,0,0,0,18385.1221,283.246703779666
1820,HATTIESBURG,3667,31741752.239,8656.054605672212,3670597.9416999966,1000.9811676302152,23171479.13447,6318.919862140715,8570273.104530001,2337.1347435314974,10077916.015999999,23285450,956310,1730375,313055,2999740,256540,3770845.773,58213.62500000001,929005,441957.84099999996,0,6425717.307300001,21645436.99,5902.76438232888,23798952.99,6490.033539678212,28071154.297300003,7655.073438041997,1196.9076305220879,1368.7642157885743,202,183.35000000000002,1979.4466,1243.1129999999998,251,218,29,4694.690944286883,10077916.016,6425717.307300001,3667,0.5398,1463,359925572,0.33899999999999997,828148.16,2079969.83,359925.572,98.15259667302972,13721036.974000003,3741.760832833379,17373235.6827,2403680,1061450.09985564,680291,1752.3090557131177,0,0.18979999999999997,695.9965999999998,4998.70114,464.99726589200276
1520,HAZLEHURST,1368,11536514.636364613,8433.12473418466,1389688.412664611,1015.8541028250083,8421655.684546167,6156.1810559548,3114858.9518184457,2276.943678229858,3159608.676,8686800,179070,460375,107950,747395,173990,1334813.6879999998,21717,332740,140899.896,98159.05236461434,2323033.9137000004,7823792.31,5719.146425438596,8603829.31,6289.348910818714,10146826.223700002,7417.270631359651,748.347826086956,1315.4917917149048,137,68.4,700.6895999999999,433.656,47,58,10,2279.8757940789474,3159608.676,2323033.9137000004,1368,0.5122,524,112843167,0.317,309941.99,726902.32,112843.167,82.4876951754386,5444220.634000001,3979.693445906433,6280795.3963,661335,413062.27066,132461,1698.1242059210529,0.008581570282875229,0.1622,221.8896,1801.3158400000002,252.7881679389313
2500,HINDS COUNTY,4968,38830717.868,7816.167042673108,373584.4267999977,75.19815354267303,28346424.043640003,5705.80194115137,10484293.82436,2110.3651015217392,12272488.311999999,31546800,1497330,1762125,226695,3486150,93980,2855300.8680000002,78867,769620,0,0,8804645.8812,29652487.56,5968.697173913044,32609799.56,6563.969315619968,38457133.4412,7740.968889130435,884.1949685534591,902.5114556689496,74,248.4,1498.8456,1013.472,393,222,21,3943.7282847826086,12272488.312,8804645.8812,4968,0.3017,1212,438303154,0.204,1141362.53,2780140.03,438303.154,88.22527254428341,20337311.248000003,4093.661684380033,23805153.6788,2923802,1502575.543721,0,1772.2717152173914,0,0,0,6115.07368,0
7611,HOLLANDALE,548,4955178.9080889,9042.29727753449,282888.44408890046,516.219788483395,4014496.8440889,7325.724168045438,940682.064,1716.5731094890511,940682.064,3479800,194310,206375,53975,454660,0,763433.322,8699.5,12700,132684.774,103201.31208889981,940682.064,3731608.4,6809.504379562044,4108613.4,7497.469708029197,4672290.464,8526.077489051095,1447.6097560975613,1522.7659527205326,0,27.400000000000002,400.7524,200.568,51,26,5,1663.4268905109489,940682.064,1109325.618,548,0.7313,20,33595788,0.366,123415.81,327941.59,33595.788,61.306182481751826,3167931.336,5780.896598540146,2999287.7819999997,335956,153181.21180896,0,1716.5731094890511,0.021269948190605747,0.3813,208.95239999999998,764.09096,0
4720,HOLLY SPRINGS,1025,8694023.125,8481.973780487804,279370.7254999988,272.5568053658517,6346636.88125,6191.840859756097,2347386.2437500004,2290.1329207317076,2606961.5039999997,6508750,487680,436562.5,107950,1032192.5,27940,839628.75,16271.875,217170,52070.000000000015,0,1926130.5495,6488521.850000001,6330.2652195121955,7133816.850000001,6959.8213170731715,8414652.399500001,8209.416975121952,283.98186528497445,1191.3376169100852,22,51.25,440.75,337.22499999999997,128,55,10,3226.848244390244,2606961.5039999997,1926130.5495,1025,0.43,342,93105768,0.32899999999999996,236079.49,637854.36,93105.768,90.83489560975607,4526855.346000001,4416.444240000001,5207686.3005,977384,314546.69534688,162627,1879.1517556097565,0,0.08000000000000002,82.00000000000001,1369.1375,475.5175438596491
2611,HOLMES CONSOL,2544,21887881.13974882,8603.726863108812,2666724.683748819,1048.2408348069248,18339053.28374882,7208.747359964159,3548827.856,1394.9795031446542,3548827.856,16154400,800100,777875,107950,1685925,6350,2742047.8559999997,40386,557530,348611.952,352630.33174882026,3548827.856,15672328.6,6160.506525157232,17255154.6,6782.686556603774,19221156.456,7555.486028301887,1214.1918238993712,1396.8634452126003,5,127.2,1439.3952,1101.552,210,98,10,1203.0204968553458,3548827.856,4658891.742000001,2544,0.5658,878,126743852,0.433,569395.68,1331077.92,126743.852,49.820696540880505,13706326.744,5387.70705345912,12596262.858,1299812,731409.31790552,344157,1394.9795031446542,0.016374563495579243,0.2158,548.9952,3391.3780800000004,391.9783599088838
2700,HUMPHREYS COUNTY,1207,11135584.454499975,9225.836333471396,445520.77849997394,369.1141495443044,8718985.878499974,7223.683412178934,2416598.5760000004,2002.1529212924609,2416598.5760000004,7664450,510540,460375,161925,1132840,0,1462147.1265,19161.125,407035,219126.62550000005,230824.57749997562,2416598.5760000004,8273465.1,6854.569262634631,9122495.1,7557.990969345485,10690063.676,8856.722183927091,1093.826086956522,1426.2456574485495,0,60.35,767.5313,522.631,134,58,15,703.8470787075391,2416598.5760000004,2463073.677,1207,0.6359,641,86307092,0.433,277451.84,608771.26,86307.092,71.50546147473074,6705896.523999999,5555.838048053023,6659421.4229999995,906418,367458.94291916,234793,2002.1529212924609,0.02116732327016426,0.28590000000000004,345.08130000000006,1717.2850199999998,366.29173166926677
2900,ITAWAMBA COUNTY,3375,27783004.1875,8232.001240740741,73961.49949999899,21.914518370371297,23156869.6395,6861.294707999999,4626134.5479999995,1370.7065327407406,4626134.5479999995,21431250,1196340,3143250,161925,4501515,27940,1151501.0625,53578.125,617220,0,0,4626134.5479999995,23082908.14,6839.38018962963,25418521.14,7531.413671111111,27709042.688,8210.08672237037,2477.797241379311,265.04504530984127,22,168.75,604.4625,536.625,314,396,15,878.2934672592594,4626134.5479999995,6863000.707800001,3375,0.1791,972,165219091,0.159,774387.48,1986813.66,165219.091,48.953804740740736,20792386.592,6160.707138370371,18555520.4322,2705112,991291.2717994,431103,1370.7065327407406,0,0,0,4375.27625,443.5216049382716
3000,JACKSON COUNTY,8906,67887829.934,7622.707156299124,797915.004700005,89.59297155850072,51203264.218,5749.299822366944,16684565.715999998,1873.4073339321803,16684565.715999998,56553100,2937510,3579812.5,496570,7013892.5,241300,2694189.684,141382.75,1243965,0,0,15370299.3393,51719615.59,5807.277744217381,56927034.59,6391.98681675275,67089914.929299995,7533.114184740623,1681.6573343848577,81.2874523421508,190,445.3,1414.2728,1353.712,771,451,46,2658.1635594767577,16684565.715999998,15370299.3393,8906,0.1588,1959,595877347,0.152,2053657.83,4357233.76,595877.347,66.90740478329215,40242468.874,4518.57948282057,41556735.2507,4881551,2579227.0511712,675496,1725.8364405232426,0,0,0,10690.99684,344.8167432363451
2520,JACKSON PUBLIC,18710,157159946.03,8399.78332602886,12234113.163599998,653.880981485835,121771068.14199999,6508.341429289149,35388877.888000004,1891.4418967397116,35388877.888000004,118808500,4217670,8159750,474980,12852400,527050,19218462.96,297021.25,3208655,2247856.8200000003,0,33153218.5464,111772614.32,5973.9505248530195,122789698.32,6562.78451737039,144925832.8664,7745.902344543026,870.5309775126207,1344.357923345273,415,935.5,10088.432,7502.71,1107,1028,44,3408.0481803099947,35388877.888000004,33153218.5464,18710,0.5392,5053,1263888496,0.401,4155700.27,11759441.05,1263888.496,67.55149631213256,87400820.43199998,4671.342620630678,89636479.7736,10955513,5655999.46667,1437620,1771.951819690005,0,0.18920000000000003,3539.9320000000007,24749.597800000003,284.50821294280627
3300,JEFF DAVIS COUNTY,1235,10495759.841787457,8498.590965010088,-173948.2326125428,-140.84877134618728,7661904.684504844,6203.971404457364,2833855.1572826137,2294.6195605527237,2990386.364,7842250,544830,539750,107950,1192530,6350,887664.2775000001,19605.625,322580,21409.34250000004,203370.59678745756,2442233.3544000005,8227474.72,6661.922850202429,9045308.72,7324.136615384616,10669708.0744,8639.439736356275,1271.429864253394,1102.6019131790658,5,61.75,465.9655,459.4200000000001,143,68,10,2751.483113846153,2990386.364,2442233.3544000005,1235,0.3773,508,106799513,0.37200000000000005,288437.71,823222.01,106799.513,86.47733846153847,6054922.356000001,4902.771138461539,6603075.3656,911544,373889.82572456,250985,1977.5168861538464,0.0197593184581757,0.027300000000000046,33.715500000000056,1620.8487,494.06496062992125
3200,JEFFERSON COUNTY,1063,9176755.483762393,8632.88380410385,777675.791762393,731.5858812440201,7658262.3117623925,7204.385994132072,1518493.172,1428.497809971778,1518493.172,6750050,320040,388937.5,53975,762952.5,0,1028100.1155000001,16875.125,248920,106448.28850000005,263409.4547623944,1518493.172,6880586.52,6472.800112888052,7578893.52,7129.7210912511755,8399079.692,7901.297922859831,743.539855072464,1343.2899681799627,0,53.150000000000006,539.6851,456.027,84,49,5,1641.502190028222,1518493.172,2046301.2504,1063,0.5077,392,54231899,0.429,235845.75,568908.77,54231.899,51.0177789275635,6060400.347999999,5701.223281279397,5532592.269599999,660344,303146.53469380003,176238,1428.497809971778,0.02955225275731236,0.15770000000000006,167.63510000000008,1403.6765400000002,449.58673469387753
3400,JONES COUNTY,8524,69384884.598,8139.944227827312,3854832.9700000063,452.2328683716578,58699077.13,6886.3300246363215,10685807.468,1253.61420319099,10685807.468,54127400,3295650,4937125,1057910,9290685,745490,3830596.0979999998,135318.5,1255395,0,0,10685807.468,54844244.16,6434.097156264664,60447744.16,7091.476320976067,65530051.628,7687.711359455654,1648.2839116719242,663.3172757528152,587,426.20000000000005,2010.8116,1755.9440000000002,865,622,98,1609.38579680901,10685807.468,16320890.9232,8524,0.2359,1977,381635981,0.206,1923229.75,4166069.41,381635.981,44.77193582824965,49761936.691999994,5837.862117785076,44126853.2368,6678155,2496790.02543584,718492,1253.61420319099,0,0,0,10926.75348,363.42539200809307
3500,KEMPER COUNTY,884,7769564.295474461,8789.09988175844,-224163.00762553886,-253.5780629248202,5671781.935696356,6416.042913683661,2097782.359778105,2373.056968074779,9677971.520000001,5613400,255270,436562.5,53975,745807.5,0,826853.82,14033.5,202565,79148.94,287755.5354744609,1827081.7731,6166645.53,6975.8433597285075,6766969.53,7654.942907239819,7993727.3031,9042.67794468326,657.9251968503941,1288.745052003207,0,44.2,434.044,335.92,67,55,5,6965.165415045249,9677971.52,1827081.7731,884,0.491,319,345641840,0.38,200784.44,742557.09,345641.84,390.997556561086,-2911001.990000001,-3292.9886764705893,4939887.7569,662251,267481.76264832,212390,2066.8345849547513,0.03846069108487356,0.14100000000000001,124.644,1178.2376000000002,665.7993730407524
0420,KOSCIUSKO,2123,17418707.733,8204.761061234101,1064642.079,501.48001837023,14365432.809,6766.572213377296,3053274.9239999996,1438.1888478568062,3053274.9239999996,13481050,845820,1246187.5,107950,2199957.5,33020,1307122.608,33702.625,363855,0,0,3053274.9239999996,13300790.73,6265.092195007066,14629662.73,6891.032845030617,16354065.654,7703.281042863871,1101.3097686375322,968.5603903196601,26,106.15,686.1536,639.023,222,157,10,1304.8111521431938,3053274.9239999996,3950008.9371,2123,0.3232,573,109045533,0.301,459536.91,1279002.82,109045.533,51.36388742345737,11576387.806000002,5452.843997173812,10679653.7929,1771548,642541.40936476,37629,1438.1888478568062,0,0,0,2743.1035799999995,65.67015706806282
3600,LAFAYETTE COUNTY,2872,22801652.644,7939.294096100279,534873.6620000005,186.2373474930364,17815008.212,6202.997288300836,4986644.432,1736.2968077994428,4986644.432,18237200,1310640,1476375,248285,3035300,49530,880309.6439999999,45593,553720,0,0,4986644.432,17280134.55,6016.7599408077995,19004670.549999997,6617.225121866294,22266778.982,7753.056748607242,2082.44122965642,148.88840648277142,39,143.6,462.1047999999999,450.904,344,186,23,2596.703192200557,4986644.432,5131261.0485,2872,0.1609,872,178094444,0.157,642089.47,1633197.08,178094.444,62.01060027855153,14018026.117999995,4880.928314066851,13873409.501499996,1883710,811507.5966999601,343697,1736.2968077994428,0,0,0,3590.81144,394.1479357798165
3700,LAMAR COUNTY,10276,82160051.58,7995.333941222265,2244307.530000001,218.40283476060722,63703260.724,6199.227396263137,18456790.856,1796.1065449591279,18456790.856,65252600,4328160,5969000,464185,10761345,424180,3641095.08,163131.50000000003,1917700,0,0,18293206.05,61622538,5996.743674581549,67752615,6593.286784741144,79915744.05,7776.931106461658,1676.9911962713618,325.8394405252034,334,513.8000000000001,1911.336,1716.092,1136,752,43,1947.812568119891,18456790.856,18293206.05,10276,0.186,3020,659171102,0.16699999999999998,2338823.16,5947122.84,659171.102,64.14666231996885,49295824.144,4797.1802397820165,49459408.95,7523075,3018306.42710432,905221,1780.187431880109,0,0,0,12938.5908,299.7420529801324
3800,LAUDERDALE COUNTY,5910,47060041.77,7962.782025380711,632534.5980000049,107.02785076142209,37706135.418000005,6380.056754314722,9353906.352,1582.7252710659898,9353906.352,37528500,1779270,3008312.5,453390,5240972.5,121920,2841658.02,93821.25,1233170,0,0,9353906.352,37073600.82,6273.0289035533,40808544.82,6904.999123519458,46427507.172,7855.754174619289,1633.16722972973,754.0496848702271,96,295.5,1491.684,1093.35,467,379,42,1427.2747289340102,9353906.352,11018307.1014,5910,0.2524,1942,334068084,0.185,1350561.68,3226031.14,334068.084,56.52590253807106,31454638.468,5322.273852453469,29790237.718599997,3790720,1716854.16987404,890464,1582.7252710659898,0,0,0,7411.030199999998,458.529351184346
3420,LAUREL,2712,23128181.327999998,8528.09046017699,3240253.054399997,1194.7835746312676,17067010.128,6293.145327433628,6061171.2,2234.945132743363,6061171.2,17221200,826770,1524000,323850,2674620,246380,2459703.9960000003,43053,266065,217159.33200000008,0,4554598.5936,15333329.68,5653.882625368731,16868883.68,6220.089852507374,19887928.2736,7333.306885545723,2100.0774487471526,1271.0668466545103,194,135.6,1291.1832000000002,911.232,217,192,30,3723.575739823009,6061171.2,4554598.5936,2712,0.4761,419,216470400,0.336,603054.54,1369722.14,216470.4,79.81946902654867,10807712.48,3985.144719764012,12314285.0864,1752686,818523.83752272,182120,1679.4242601769913,0,0.12610000000000005,341.9832000000001,3642.2332800000004,434.65393794749406
3900,LAWRENCE COUNTY,1696,14048755.552060183,8283.464358526051,-358215.94783981517,-211.21223339611788,10579117.492060183,6237.687200507183,3469638.06,2045.777158018868,3469638.06,10769600,746760,690562.5,215900,1653222.5,21590,1061020.992,26924.000000000004,368935,0,147463.06006018253,3298317.1299,11108654.37,6549.914133254717,12215989.37,7202.823920990566,14406971.499899998,8494.676591922169,1341.546204620462,975.9955469414313,17,84.80000000000001,556.9664,435.872,196,87,20,2403.237541332547,3469638.06,3298317.1299,1696,0.3284,581,123915645,0.257,394790.36,1079159.01,123915.645,73.06346992924529,8746351.309999999,5157.046762971698,8917672.2401,1246734,517424.265804,300491,1944.7624586674528,0.010607866868857374,0,0,2189.1799199999996,517.1962134251291
4000,LEAKE COUNTY,2532,21183220.04011103,8366.200647753172,699097.9761110321,276.1050458574382,17452049.99611103,6892.59478519393,3731170.044,1473.6058625592418,3731170.044,16078200,910590,1571625,140335,2622550,346710,1511190.0180000002,40195.5,446405,0,137969.52211103213,3731170.044,16752952.02,6616.489739336493,18452427.02,7287.688396524486,20484122.064,8090.095601895734,1001.4511111111105,955.349856576756,273,126.60000000000001,793.2756,731.7479999999999,239,198,13,661.3941374407582,3731170.044,4982155.2954,2532,0.3133,703,133256073,0.289,585523.89,1380629.13,133256.073,52.62878080568721,14721256.976,5814.082533965245,13470271.724599998,2171897,753334.28731416,330948,1473.6058625592418,0.006555850784148509,0,0,3314.21268,470.7652916073969
4100,LEE COUNTY,6303,49438680.015,7843.674443122322,-349191.63899999857,-55.40086292241813,39157481.591,6212.514927970808,10281198.424,1631.1595151515153,10281198.424,40024050,2495550,2460625,226695,5182870,158750,2953774.89,100060.12500000001,1019175,0,0,10281198.424,39506673.23,6267.915790893225,43435255.23,6891.20343169919,49787871.654,7899.0753060447405,1522.9685598377282,726.4707612359323,125,315.15000000000003,1550.538,1235.388,655,310,21,2148.8404848484847,10281198.424,11727518.9121,6303,0.246,1605,367185658,0.196,1458784.26,3866068.97,367185.658,58.25569696969697,33154056.80599999,5260.043916547675,31707736.317899995,3681223,1827354.36881476,540267,1631.1595151515153,0,0,0,7785.6188999999995,336.614953271028
4225,LEFLORE LEGACY,300,2508656.4,8362.188,121316.78477617865,404.38928258726264,2023733.9447761786,6745.779815920595,484922.4552238213,1616.4081840794042,484922.4552238213,1905000,60960,119062.5,53975,233997.5,0,321297.3,4762.5,3175,40424.10000000001,0,484922.4552238213,1902417.16,6341.390533333334,2108171.16,7027.2372000000005,2387339.6152238213,7957.7987174127375,5221.375,1319.2261427435078,0,15,168.66,141.9,16,15,5,NA,484922.4552238213,569206.2132000001,241,0.5622,5,17318659.115136474,0.473,55396.87,56793.29,17318.659115136474,57.72886371712158,1623248.7047761788,5410.829015920596,1538964.9468,46028,98796.61876488,0,1616.4081840794042,0,0.21220000000000006,63.66000000000002,395.064,0
7612,LELAND,700,6137898.51278371,8768.426446833872,475672.09018370975,679.5315574053002,4480665.914332109,6400.951306188726,1657232.5984516018,2367.4751406451455,1821726.508,4445000,259080,238125,53975,551180,0,786231.6000000001,11112.5,157480,106502.20000000003,80392.21278370966,1296033.0426,4366193.38,6237.419114285714,4800122.38,6857.317685714285,5662226.4226,8088.894889428571,1433.3980582524273,1428.3124839659818,0,35,412.72,213.5,68,30,5,3711.524224857143,1821726.508,1296033.0426,700,0.5896,248,65061661,0.305,152867.31,437800.07,65061.661,92.94523,2978395.872,4254.851245714286,3504089.3373999996,403540,196738.47161756,139560,1851.4757751428572,0.013271502958851182,0.23960000000000004,167.72000000000003,953.938,562.741935483871
4300,LINCOLN COUNTY,2795,22010040.1175,7874.790739713774,37545.10550000146,13.432953667263064,18691835.4655,6687.597662075134,3318204.652,1187.1930776386403,3318204.652,17748250,1173480,984250,161925,2319655,15240,1247524.4925000002,44370.625,635000,0,0,3318204.652,18654290.36,6674.164708407871,20564677.36,7357.66631842576,21972495.012,7861.357786046511,1596.738255033557,660.0050909478775,12,139.75,654.8685,570.18,308,124,15,1001.8069223613596,3318204.652,5552462.8872,2795,0.2343,1000,118507309,0.204,649101.73,1383288.63,118507.309,42.39975277280858,17246472.708,6170.47324078712,15012214.4728,1605913,815307.9485986,325768,1187.1930776386405,0,0,0,3466.1480500000007,325.768
2422,LONG BEACH,2929,23421152.929,7996.296664049164,131721.02500000224,44.97132980539482,19169753.385,6544.811671218847,4251399.544,1451.4849928303174,4251399.544,18599150,1059180,1754187.5,205105,3018472.5,60960,1278877.5539999998,46497.87500000001,417195,0,0,4251399.544,19038032.36,6499.840341413452,20984620.36,7164.431669511779,23289431.904,7951.325334243769,1248.7944015444018,635.6604673117174,48,146.45000000000002,671.3267999999999,500.859,278,221,19,2012.5150071696823,4251399.544,5665847.4972,2929,0.2292,657,151835698,0.171,668969.81,1432179.55,151835.698,51.838749743939914,16733220.816,5712.946676681461,15318772.862799998,2371597,852141.64659312,222298,1451.4849928303174,0,0,0,3688.3705400000003,338.3531202435312
8020,LOUISVILLE,2523,20208788.953277644,8009.825189567041,-321602.9047223553,-127.46845212935204,15655625.065277644,6205.162530827445,4553163.888,1804.6626587395958,4553163.888,16021050,750570,642937.5,107950,1501457.5,6350,1817267.7015,40052.625,608330,45019.150500000025,169261.97627764713,4553163.888,15977227.97,6332.630982956797,17575097.97,6965.952425683709,20530391.858,8137.293641696393,149.0017361111113,1100.5879760560526,5,126.15,953.9463,756.9,197,81,10,1646.3373412604042,4553163.888,4745276.4519,2523,0.3781,958,162612996,0.3,574304.27,1500172.7,162612.996,64.45223781212843,13021934.082,5161.289766944114,12829821.5181,1458545,767365.87391684,483678,1804.662658739596,0.008446405769553068,0.028100000000000014,70.89630000000004,3155.8310199999996,504.8830897703549
