dist_id,district,model_3_diff_total,model_3_diff_pp,ell_funding,sparsity_funding,conc_pov_funding,model_3_total_funding,model_3_local_share_total,model_3_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gr_9_12_enroll,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,gr_9_12_funding,model_3_pp_funding,model_3_local_mills_total,model_3_local_pct_total,model_3_local_share_pp,model_3_state_share,model_3_local_diff_total,current_local_pp,model_3_local_diff_pp,model_3_state_diff_total,model_3_state_diff_pp,sped_pp_funding,sped_model_3_pp,sped_pp_diff,at_risk_pp_funding,ed_model_3_pp,ed_pp_diff,cte_pp_funding,cte_model_3_pp,cte_pp_diff
8111,COFFEEVILLE,750070.6354317334,1798.7305406036776,0,230124.78043173347,54486.054000000004,3891394.6654317337,1050676.5596665682,6812.273634928455,2801140,3141324.0300000003,7533.151151079137,2414487,726837.03,1406185.228,726837.03,417,1.2403494183040804,2336671,5603.52757793765,5790.136690647482,2691989,6455.6091127098325,0,31,26,27,29,24,33,32,20,28,37,36,44,32,0.5037,131,0,5,0,5,5,0,5,15,5,5,5,21,0,0,67,50220901,1989737.93,COFFEEVILLE,336.1955863777166,0.35100000000000003,2464604.96,368.960894,41,25,5,210.0429,146.36700000000002,50220.901,120.43381534772182,1285803.772,3083.4622829736213,1965151.97,4712.594652278178,4777956,11457,1989737,4771,Rural,74000,38197,307919,117224.65579764,57880,1743.0144604316547,0.08759650581695919,0.10370000000000001,43.242900000000006,149,20.85,2627100,154980,196875,53550,405405,396981.081,6567.75,123795,46935,9331.881691682815,1406185.228,1050676.5596665682,2519.60805675436,2840718.1057651658,-939061.3703334318,4771.553788968825,-2251.945732214465,148729.10576516576,356.66452221862255,4336.887323943662,5709.929577464789,1373.0422535211273,558.09863507712,1890,1331.90136492288,441.8320610687023,945,503.1679389312977
4620,COLUMBIA,2018331.2679999992,1226.2036865127575,9450,0,0,14070836.556,2422981.288,7076.461280680437,2801170,12052505.288,7322.299688942892,9629524,2422981.288,2422981.288,2898791.2800000003,1646,24.845600519653804,9044947,5495.107533414338,5850.25759416768,10736264,6522.6391251518835,5,138,121,140,137,103,98,132,120,120,109,155,106,99,0.3224,498,5,38,0,32,20,0,11,113,5,83,0,65,0,0,363,86535046,6203323.22,COLUMBIA,66.2491533942982,0.298,6256365.45,1419.66006,210,152,5,530.6704000000001,490.508,86535.046,52.5729319562576,8313282.711999999,5050.597030376671,7837472.72,4761.526561360874,17016532,10338,6203323,3768,Town,94100,31430,1456267,459835.41939272,79052,1472.0420947752127,0,0,0,469,82.30000000000001,10369800,793800,1197000,53550,2044350,1002967.0560000002,25924.500000000004,470610,147735,8548.50337545565,2422981.288,3799125.87012,1472.0420947752127,11647855.268,-3780341.9319999996,3768.7261360874845,-2296.684041312272,911591.2679999992,553.8221555285536,3968.0299727520437,5570.435967302452,1602.4059945504082,866.5179354128662,1890,1023.4820645871338,158.73895582329317,945,786.2610441767068
4420,COLUMBUS,6577877.32,2128.7628867313915,85050,0,573497.8200000001,27780502.05,6158857.2360000005,6997.296056310679,2801200,21202624.73,6861.6908511326865,16296779,4905845.73,6158857.2360000005,4905845.73,3090,46.88638155601814,16151073,5226.884466019417,5274.038511326861,18169799,5880.193851132686,95,255,260,250,248,212,191,221,186,250,265,248,193,172,0.5473,1104,45,69,0,61,33,5,31,91,5,109,5,98,5,5,506,219959187,13334111.09,COLUMBUS,65.90399807901962,0.32899999999999996,13193710.86,2717.00049,250,252,15,1691.157,1016.61,219959.187,71.18420291262136,12010941.764,3887.036169579288,13263953.27,4292.541511326861,32000630,10356,13334111,4315,Town,127200,40362,2375056,939256.16621032,337991,1587.6523398058257,0,0.1473,455.157,878,154.5,19467000,945000,1984500,160650,3090150,3196286.73,48667.5,1043280,276570,8990.453737864078,6158857.2360000005,7500735.5535,1993.157681553398,21621644.814,-7175253.853999999,4315.246307443365,-2322.0886258899673,3451845.8139999993,1117.1022051779928,4593.918762088975,5977.079303675048,1383.1605415860731,555.3926490623402,1890,1334.6073509376597,306.151268115942,945,638.848731884058
1500,COPIAH COUNTY,3202059.4410778955,1452.1811524162786,194670,703730.1030778963,0,19154407.173077896,3683614.732,7016.232399581812,2801220,15952347.732,7234.624821768708,12268733,3683614.732,3683614.732,3693276.54,2205,4.93409564785735,12820619,5814.339682539682,5564.051247165533,13678802,6203.538321995465,0,163,174,145,151,130,165,171,162,186,197,202,164,163,0.3936,556,103,24,0,24,5,5,21,86,12,58,5,108,0,5,350,131557669,4941811.16,COPIAH COUN,446.89040451770114,0.247,6866971.38,2136.74843,218,118,17,867.888,544.635,131557.669,59.66334195011338,9995187.268,4532.96474739229,9985525.46,4528.58297505669,18826448,8538,4941811,2241,Rural,99400,46493,1483727,671774.403562,137076,1670.5735746031746,0.0506590435214265,0,0,726,110.25,13891500,824040,929250,182070,1935360,1640308.32,34728.75,525420,228690,8686.805974184987,3683614.732,5171689.936731032,1670.5735746031746,15470792.441077895,-1258196.4280000003,2241.184199546485,-570.6106249433105,1791990.4410778955,812.6940775863477,4203.192634560906,5482.606232294617,1279.413597733711,774.0335199495787,1890,1115.9664800504213,246.53956834532374,945,698.4604316546763
0220,CORINTH,4925030.892000001,1977.9240530120487,436590,0,0,20547150.12,3130460.228,6994.654575100402,2801260,15622119.228,6273.943465060241,12491659,3130460.228,3130460.228,3760384.23,2490,81.66326476738158,12920052,5188.775903614458,5016.730522088354,13927349,5593.3128514056225,119,187,193,200,188,182,204,187,174,154,193,176,132,141,0.3242,965,231,35,0,32,5,0,18,98,5,33,5,89,5,5,318,111802151,6702195.74,CORINTH,30.4910660514588,0.27,5945567.09,2147.51111,219,96,15,807.2579999999999,672.3000000000001,111802.151,44.900462248995986,10796888.772,4336.0999084337345,10166964.77,4083.118381526104,20783996,8346,6702195,2691,Town,123400,38646,1309748,731117.53393968,149433,1257.2129429718875,0,0,0,642,124.5,15687000,827820,756000,160650,1744470,1525717.6199999999,39217.5,911925,202230,8251.86751807229,3130460.228,5547730.532400001,1257.2129429718875,17416689.892,-3571735.512,2691.6448755020083,-1434.4319325301208,3489340.892000001,1401.3417236947798,3968.9333333333334,5286.272727272727,1317.3393939393936,905.6801344052088,1890,984.3198655947912,154.85284974093264,945,790.1471502590673
1600,COVINGTON COUNTY,3817587.71774384,1463.2379140451676,115290,607243.5317438396,0,22748695.71774384,6142147.843790838,6365.100756593715,2801290,18931108,7256.078190877731,14550844,4380264,8160987.716,4380264,2609,6.305562967360604,14578892,5587.923342276735,5577.172863165964,16223200,6218.167880413952,0,241,209,188,195,178,177,208,192,226,229,216,179,103,0.3836,559,61,34,0,65,5,5,36,167,5,51,0,248,0,0,618,291463847,10299071.680000002,COVINGTON C,413.7616281852912,0.28600000000000003,11599438.1,2312.99991,480,131,5,1000.8124,746.1740000000001,291463.847,111.7147746262936,8062212.284,3090.154190877731,11842936,4539.262552702185,27031060,10360,10299071,3947,Rural,77100,38178,2930320,761519.45408596,323221,1678.9053277117669,0.03694437032639396,0,0,727,130.45000000000002,16436700,1814400,1031625,53550,2899575,1891535.436,41091.75000000001,528255,229005,8719.316104922898,8160987.716,6142147.843790838,2354.2153483291827,16606547.873953003,-4156923.836209164,3947.51693369107,-1593.3015853618872,383347.87395300344,146.9328761797633,4757.012987012987,4707.102272727273,-49.910714285713766,760.9012978715692,1890,1129.098702128431,578.2128801431127,945,366.78711985688733
1700,DESOTO COUNTY,42616779.88499999,1217.517923749393,2961630,0,0,276949048.005,58630668.768,6237.133366768562,2801320,234332268.12,6694.633834814159,180112662,54219606.120000005,58630668.768,54219606.120000005,35003,73.49241433175584,181119369,5174.395594663315,5145.635002714053,200813356,5737.032711481873,5,2388,2584,2490,2574,2485,2564,2684,2736,2877,3092,2794,2597,2437,0.1765,7346,1567,749,5,794,292,66,161,598,110,1131,24,1347,13,5,5297,2093952456,121174285.74,DESOTO COUN,476.28044769343376,0.127,51394776.14,30014.9157,2739,2423,133,6178.0295,4445.381,2093952.456,59.82208542124961,142182687.232,4062.014319686884,146593749.88,4188.033879381767,326302217,9322,121174285,3461,Suburb,168500,67038,25877680,10076320.6892928,1562060,1548.9988321001058,0,0,0,10920,1750.15,220518900,10353420,19081125,1424430,30858975,11676475.754999999,551297.25,6941970,3439800,7912.151758563552,58630668.768,74776242.96135001,1675.018391794989,218318379.237,-62543616.971999995,3461.8257217952746,-1786.8073300002857,17505023.23699999,500.1006552866893,4887.191690273843,5827.946175637394,940.7544853635509,1630.9926472984307,1890,259.0073527015693,212.64089300299483,945,732.3591069970051
6811,E. TALLAHATCHIE,1303071.7255599517,1527.6339103868131,0,412710.17055995116,3546.773999999967,7444454.855559952,1551309.0599999998,6908.728951418467,2801410,6141383.13,7199.745756154748,4720395,1420988.13,1551309.0599999998,1420988.13,853,2.320099544837993,4785661,5610.388042203986,5533.874560375147,5262919,6169.893317702227,20,59,60,50,72,40,57,79,55,79,94,70,51,60,0.4033,320,0,5,0,5,5,0,5,24,0,16,5,41,5,0,107,55403895,2587029.16,E. TALLAHAT,367.6566386549431,0.431,4882824.79,770.616667,70,36,5,344.0149,367.643,55403.895,64.95181125439625,3711609.94,4351.242602579133,3841930.87,4504.022121922626,8069148,9459,2587029,3032,Town,65600,31982,647247,264558.55273288,59279,1665.8711957796015,0.07679900455162007,0.0032999999999999696,2.814899999999974,275,42.650000000000006,5373900,264600,283500,53550,601650,650188.161,13434.750000000002,302400,86625,8727.379666541561,1551309.0599999998,2010002.811001187,1818.6507151230946,5893145.795559952,-1035720.1000000003,3032.859507620164,-1214.2087924970695,630226.795559952,738.8356337162395,5831.054054054054,5420.27027027027,-410.7837837837842,769.0322504428732,1889.9999999999998,1120.9677495571266,185.246875,945,759.753125
3111,EAST JASPER,1060393.9267839864,1404.4952672635582,9450,366940.7367839868,0,6697811.996783987,1808409.2391316765,6476.0301425858415,2801380,5637418.07,7466.7789006622525,4333037,1304381.07,2451217.468,1304381.07,755,2.2854885570485277,3672371,4864.067549668875,5739.121854304636,4831041,6398.729801324504,5,59,47,55,65,39,58,50,59,56,62,64,54,64,0.3718,212,5,5,0,5,5,5,25,5,5,20,0,48,0,0,116,87543481,5808166.72,EAST JASPER,330.34512365925144,0.297,3508970.12,682.879915,58,60,5,280.709,224.235,87543.481,115.95163046357617,2379823.532,3152.084148344371,3526659.9299999997,4671.072754966887,10802895,14308,5808166,7692,Rural,75100,31824,639301,230940.74366248,43920,1727.657046357616,0.07714511442951473,0,0,244,37.75,4756500,219240,472500,53550,745290,530540.01,11891.25,200340,76860,8871.27416792581,2451217.468,1808409.2391316765,2395.244025339969,4889402.757652311,-3999757.4808683232,7692.936052980132,-5297.692027640163,58361.757652310655,77.30034126133796,5197.569105691057,6059.268292682927,861.6991869918693,822.7051632205594,1890,1067.2948367794406,207.16981132075472,945,737.8301886792453
1211,ENTERPRISE,1286159.2597245285,1346.7636227481971,0,283011.3297245286,0,7889316.329724529,1784787.256,6392.177040549244,2801440,6603157.07,6914.300596858639,5075324,1527833.07,1784787.256,1527833.07,955,5.296080283810711,4969352,5203.509947643979,5314.475392670157,5658641,5925.278534031414,54,75,53,69,63,71,66,64,62,69,76,72,75,69,0.125,291,0,17,0,5,5,0,5,37,5,53,0,37,0,0,164,63742402,3690708.5,ENTERPRISE,180.32203985262188,0.145,1824087.87,798.201117,79,80,5,119.375,138.475,63742.402,66.74597068062828,3873853.744,4056.3913549738218,4130807.93,4325.4533298429315,9545775,9995,3690708,3864,Rural,109200,62896,680199,272743.71950468,123212,1599.8252041884818,0.04703919716189289,0,0,292,47.75,6016500,298620,630000,53550,982170,225618.75,15041.25,274995,91980,8261.064219606837,1784787.256,2130115.409025623,1868.8871790575918,6104529.073724529,-1905921.244,3864.6162303664923,-1995.7290513089006,445888.0737245288,466.89850651783036,4147.554878048781,5988.841463414634,1841.2865853658532,2284.7641424475814,1890,-394.76414244758143,423.40893470790377,945,521.5910652920962
6220,FOREST SEPARATE,2817327.4700000007,1712.6610759878404,963900,0,0,13776462,2666880.104,6753.545225531915,2801470,10959134.53,6662.0878601823715,8423419,2535715.5300000003,2666880.104,2535715.5300000003,1645,18.332709151893855,8395131,5103.423100303951,5120.619452887538,9391539,5709.142249240122,0,152,125,162,149,107,110,125,97,130,146,123,99,92,0.265,182,510,16,0,37,5,5,12,71,5,16,5,80,0,5,243,95245718,5753213.69,FOREST SEPA,89.73032770936987,0.282,4835253.22,1487.47486,188,59,10,435.925,463.88999999999993,95245.718,57.90013252279635,6724658.896,4087.938538601823,6855823.47,4167.673841945289,15353472,9333,5753213,3497,Town,71100,31197,1013349,483513.77772492,26415,1541.468407294833,0,0,0,460,82.25,10363500,710640,464625,107100,1282365,823898.25,25908.75,171990,144900,8374.748936170212,2666880.104,3719644.74,1621.2037106382977,11109581.896,-3086333.5860000006,3497.3943404255324,-1876.1906297872347,1718042.8959999997,1044.4029762917935,3942.9922178988327,4989.747081712062,1046.7548638132293,1109.1673515511154,1890,780.8326484488846,145.13736263736263,945,799.8626373626373
1800,FORREST COUNTY,3382794.5191425215,1588.9124091792028,190890,523189.90314252034,0,18319272.52914252,4946203.582868481,6281.385132115566,2801490,14936478.01,7015.724758102396,11480488,3455990.01,5323374.588,3455990.01,2129,6.099294674878881,11758426,5522.980742132457,5392.432127759512,12799963,6012.1949271958665,57,212,221,188,188,196,164,225,198,209,72,61,47,45,0.3396,575,101,28,0,40,14,5,5,142,5,74,5,93,0,5,418,190120521,9137099.36,FORREST COU,349.05675385199805,0.252,9825275.76,1940.25,275,131,10,723.0084,536.508,190120.521,89.30038562705496,7476588.412,3511.7841296383276,9343972.99,4388.9022968529825,22362339,10503,9137099,4291,Rural,110900,39531,1873962,631433.0326775201,233371,1623.2926303428842,0.03900705325121119,0,0,225,106.45,13412700,1039500,1031625,107100,2178225,1366485.8760000002,33531.75,543375,70875,8604.637167281599,5323374.588,4946203.582868481,2323.2520351660314,13373068.94627404,-4190895.7771315183,4291.732907468295,-1968.4808723022634,573105.9462740403,269.1902049196997,4504.716346153846,5236.117788461538,731.4014423076924,873.341212463811,1890,1016.658787536189,405.86260869565217,945,539.1373913043478
1900,FRANKLIN COUNTY,1395880.1829083208,1152.667368214964,0,599083.3779083203,0,10752822.29490832,1952279.112,7267.170258388374,2801530,9356942.112,7726.624369942197,7404663,1952279.112,1952279.112,2229037.6500000004,1211,2.1475970546666097,7162297,5914.365813377374,6114.50289017341,8255695,6817.254335260116,41,83,88,84,77,79,74,79,100,103,101,122,100,63,0.2573,301,0,14,0,27,18,5,5,55,5,40,5,108,0,5,275,69724254,3442611.43,FRANKLIN CO,563.8860406185433,0.314,5208620.27,1086.38889,190,87,10,311.59029999999996,380.254,69724.254,57.5757671345995,6303415.888,5205.13285549133,6026657.35,4976.595664739884,11851758,9786,3442611,2842,Rural,76600,40219,1232123,348749.86243464,275179,1612.121479768786,0.0785240294533339,0,0,386,60.550000000000004,7629300,718200,685125,107100,1510425,588905.6669999999,19073.25,284445,121590,8879.29173815716,1952279.112,2903262.0196252465,1612.121479768786,8800543.18290832,-1490332.3180000002,2842.784004954583,-1230.662525185797,544848.1829083208,449.9159231282583,4293.11149825784,5262.804878048781,969.6933797909405,1119.2577639119063,1890,770.7422360880937,914.2159468438538,945,30.78405315614623
2000,GEORGE COUNTY,6111370.046262957,1467.3157373980694,103950,340610.711262958,0,33927908.126262955,5361842.08,6858.599290819438,2801560,27816538.08,6678.640595438174,22454696,5361842.08,5361842.08,6759573.390000001,4165,8.701916152125772,22230598,5337.478511404562,5391.283553421368,25035457,6010.914045618248,123,314,334,328,303,299,292,318,334,312,297,255,273,254,0.2409,1368,55,54,0,72,13,12,32,125,5,99,5,278,5,5,697,191494360,9944452.61,GEORGE COUN,478.63021513744894,0.201,14084643.9,3607.17978,475,215,15,1003.3485,837.1650000000001,191494.36,45.977037214885954,19673614.92,4723.557003601441,18275883.61,4387.96725330132,35387235,8496,9944452,2387,Rural,110800,47292,2616531,1193583.48423916,534023,1287.3570420168066,0.012980838478742278,0,0,1079,208.25,26239500,1795500,1693125,160650,3649275,1896328.6649999998,65598.75,1292760,339885,8145.956332836244,5361842.08,9160535.194090998,1287.3570420168066,28566066.046262957,-4582610.529999999,2387.623675870348,-1100.2666338535414,3530609.046262957,847.6852452011899,3711.391489361702,5176.276595744681,1464.8851063829788,1189.600108276596,1890,700.3998917234039,390.3676900584795,945,554.6323099415205
2100,GREENE COUNTY,1753906.5647724234,1069.4552224222098,9450,795429.6047724248,0,14029990.804772424,3571711.892,6376.999337056356,2801590,12276084.24,7485.4172195121955,9435654,2840430.24,3571711.892,2840430.24,1640,2.3013007668174144,9199826,5609.65,5753.44756097561,10520112,6414.7024390243905,0,149,149,134,106,124,147,121,129,131,157,103,83,90,0.2595,763,5,22,0,15,5,5,5,59,5,30,0,77,5,0,230,127561139,6635647.57,GREENE COUN,712.6404438947105,0.234,6685145.14,1503.28556,151,67,10,425.58,383.76,127561.139,77.78118231707317,6948400.108,4236.829334146341,7679681.76,4682.732780487805,17409690,10615,6635647,4046,Rural,77700,49677,1159160,484975.38268264,433484,1731.9696585365857,0.07698699233182586,0,0,433,82,10332000,570780,527625,107100,1205505,804346.2,25830,721035,136395,8554.872441934405,3571711.892,3788097.5172885545,2177.8731048780487,10458278.912772425,-3063935.6780000003,4046.126567073171,-1868.2534621951222,-61833.08722757548,-37.70310196803439,5084.035087719299,5287.3026315789475,203.26754385964887,1139.5633786424173,1890,750.4366213575827,568.1310615989515,945,376.86893840104847
7620,GREENVILLE,6055766.52,1709.7025748164879,24570,0,1020223.5120000001,30711842.28,5402506.760000001,7145.4928063241105,2801620,24656075.76,6961.060350084698,19253569,5402506.760000001,5402506.760000001,5795933.130000001,3542,94.38547615181574,18699214,5279.281197063806,5435.790231507623,21466419,6060.536137775268,110,250,289,315,303,271,287,261,285,247,294,198,198,163,0.6286,984,13,17,0,59,5,5,32,68,5,14,5,168,5,5,388,192946670,11675470.27,GREENVILLE,37.52696012575936,0.4270000000000001,16480297.61,3148.30556,295,78,15,2226.5012,1512.4340000000002,192946.67,54.473932806324115,16063912.239999998,4535.266019198192,15670485.87,4424.191380575946,33658892,9502,11675470,3296,Town,73000,26150,1973598,1072265.7975342,421923,1525.2701185770752,0,0.22860000000000003,809.7012000000001,853,177.10000000000002,22314600,1115100,614250,160650,1890000,4208087.268,55786.50000000001,929880,268695,8670.762924901186,5402506.760000001,8292197.415600001,1525.2701185770752,25309335.52,-6272963.509999999,3296.293130999435,-1771.02301242236,3842916.5199999996,1084.9566685488426,5086.592783505154,4871.134020618557,-215.45876288659747,481.5922836844641,1890,1408.407716315536,428.7835365853659,945,516.2164634146341
4211,GREENWOOD-LEFLORE CONS,9399639.3788381,2332.416719314665,240030,816359.4388381025,954118.6199999998,36206253.4888381,8108869.272,6972.05563693253,2800198,26806614.11,6651.765287841191,20604122,6202492.11,8108869.272,6202492.11,4030,6.784593962589694,20329784,5044.6114143920595,5112.685359801489,22972193,5700.296029776675,106,291,355,301,330,215,324,316,212,265,359,335,290,272,0.5879,1232,127,48,0,42,14,5,38,143,5,61,5,132,5,5,495,289602474,12187376.13,GREENWOOD-L,593.9928052027067,0.473,16341008.19,3518.66111,317,171,15,2369.237,1906.19,289602.474,71.86165607940447,14863323.728,3688.16965955335,16769700.89,4161.216101736973,35818170,8887,12187376,3024,NA,NA,NA,2360351,1162888.8850842,371679,1539.0799280397025,0.03215406037410306,0.18789999999999996,757.2369999999999,1256,201.5,25389000,1198260,1346625,160650,2705535,4477857.93,63472.5,1164240,395640,8984.182007155856,8108869.272,9775688.441986287,2012.126370223325,28097384.2168381,-4078506.858000001,3024.1628114143923,-1012.0364411910673,5125191.216838099,1271.7596071558555,4692.546719681908,5378.7972166998015,686.2504970178934,490.8284334088147,1889.9999999999998,1399.1715665911852,301.6875,945,643.3125
2220,GRENADA,5148536.74668543,1332.4370462436418,9450,205698.0006854315,0,32685201.33668543,6652979.312,6737.117501212586,2801680,27536664.59,7126.465991200828,21165254,6371410.590000001,6652979.312,6371410.590000001,3864,9.15500837734796,22643366,5860.084368530021,5477.550207039338,23597817,6107.09549689441,152,346,334,279,271,252,266,250,281,288,280,258,245,253,0.2991,1144,5,156,0,72,21,5,39,89,23,184,5,75,5,5,675,237606404,9572418.34,GRENADA,422.0640594453864,0.344,15370924.91,3285.71111,236,410,33,1155.7224,1329.216,237606.404,61.492340579710145,16944837.688,4385.3099606625265,17226406.41,4458.179712732919,33553207,8683,9572418,2477,Town,105000,40122,3357478,1112608.06346152,380913,1648.9157841614908,0.008449916226520405,0,0,1036,193.20000000000002,24343200,892080,3228750,353430,4474260,2184315.336,60858.00000000001,1081080,326340,8458.90303744447,6652979.312,8825004.360905066,1721.785536231884,26032222.02468543,-2919439.028,2477.333938923395,-755.5484026915112,2434405.0246854313,630.0220043181762,4944.739322533137,6589.484536082474,1644.7452135493368,962.6949027392044,1890,927.3050972607956,332.96590909090907,945,612.034090909091
2421,GULFPORT,10282361.299999997,1682.0483068869607,604800,0,351228.5279999999,52359419.07,12165904.828000002,6575.088212334369,2801710,42077057.77,6883.209188614429,32341303,9735754.77,12165904.828000002,9735754.77,6113,271.24536213882203,32914005,5384.263863896614,5290.577948634059,36058351,5898.634222149517,81,484,523,498,449,482,456,466,460,485,549,416,360,401,0.4456,1636,320,122,0,112,73,5,37,149,17,150,5,316,5,5,992,434496601,31515294.04,GULFPORT,22.53679086638686,0.32799999999999996,22103133.67,5786.39444,577,392,27,2723.9528,2005.064,434496.601,71.07747439882219,23892446.172,3908.464938982496,26322596.229999997,4306.002982169147,68351386,11181,31515294,5155,City,135900,36464,4718089,1856002.90003748,560025,1592.63123998037,0,0.045599999999999974,278.75279999999987,1726,305.65000000000003,38511900,2181060,3087000,289170,5557230,5148270.792,96279.75000000001,1546020,543690,8565.25749550139,12165904.828000002,14137043.1489,1990.1692831670214,40193514.242,-19349389.211999997,5155.454611483723,-3165.2853283167015,4135163.2419999987,676.453990184852,4737.037148594378,5579.548192771084,842.5110441767065,681.3638254075034,1890.0000000000002,1208.636174592497,342.3135696821516,945,602.6864303178484
2300,HANCOCK COUNTY,3971991.3200000003,978.3229852216755,0,0,0,32955844.32,8898077.966400001,5925.558215172414,2801740,28983853,7138.8800492610835,22277593,6706260,12012236.936,6706260,4060,10.288330364717131,22007459,5420.556403940886,5487.091871921182,24838000,6117.7339901477835,5,296,342,338,316,302,289,295,319,344,337,314,293,241,0.2348,1309,0,91,0,75,44,5,29,150,12,67,5,257,0,5,736,429008462,19348284.81,HANCOCK COU,394.62185369974026,0.211,10670942.95,3713.07263,482,241,17,953.288,856.6600000000001,429008.462,105.66710886699508,12825763.064,3159.054941871921,18131740,4465.945812807881,44817557,11038,19348284,4765,Rural,135900,53182,3003329,1208492.21282504,628698,1651.7881773399015,0,0,0,1185,203,25578000,1821960,1897875,182070,3901905,1801714.32,63945,1237005,373275,8117.203034482759,12012236.936,8898077.966400001,2191.644819310345,24057766.3536,-10450206.843599997,4765.587391625615,-2573.94257231527,-780233.6464000009,-192.17577497536968,4058.552702702703,5272.844594594595,1214.2918918918922,1267.709456979465,1890,622.2905430205351,480.28877005347596,945,464.71122994652404
2400,HARRISON COUNTY,21938313.450000003,1528.2698328108663,1179360,0,0,118554169.23,30333828.196,6145.617626889586,2801770,96615855.78,6730.467138975967,74260959,22354896.78,30333828.196,22354896.78,14355,31.394760263462175,73342961,5109.227516544758,5173.177220480668,82795914,5767.740438871473,0,1047,1232,1180,1070,1093,1091,1141,1155,1253,1296,1087,832,784,0.3484,3413,624,256,5,294,104,24,77,579,40,486,22,332,5,5,2228,1083351007,56565734.38,HARRISON CO,457.24190532222747,0.226,30180940.03,13107.5533,1205,969,55,5001.282,3244.23,1083351.007,75.46854803204458,52462085.804000005,3654.6210939742255,60441017.22,4210.4505203761755,141345211,9846,56565734,3940,Rural,147400,51499,9073970,4185580.12706168,966721,1557.2899184952978,0,0,0,3999,717.75,90436500,4554900,7630875,589050,12774825,9452422.98,226091.25,3225285,1259685,8258.736971786833,30333828.196,32009625.692100003,2113.119344897248,88220341.03400001,-26231906.184000004,3940.49002995472,-1827.3706850574717,5424427.034000009,377.877188018113,4070.8703454463885,5731.191117092867,1660.3207716464785,836.9014438821246,1890,1053.0985561178754,283.246703779666,945,661.753296220334
1820,HATTIESBURG,8203114.59,2237.0097054813205,381780,0,645934.7159999997,32580959.04,8796858.9408,6485.983119498227,2801800,24377844.45,6647.898677392964,18737319,5640525.45,10077916.016,5640525.45,3667,151.6861202731426,18204749,4964.4802290700845,5109.713389691846,20890835,5696.982547041178,96,357,347,305,275,269,209,275,237,269,259,256,235,182,0.5398,1463,202,65,0,62,14,5,37,110,19,92,5,79,5,5,483,359925572,23641465.01,HATTIESBURG,24.174921168771405,0.33899999999999997,16408732.55,3235.37222,251,218,29,1979.4466,1243.1129999999998,359925.572,98.15259667302972,10812918.984,2948.7098401963462,15250309.55,4158.79725934006,45286902,12349,23641465,6447,City,106900,33639,2403680,1061450.09985564,680291,1538.1852877011181,0,0.13979999999999992,512.6465999999997,932,183.35000000000002,23102100,948780,1716750,310590,2976120,3741154.074,57755.25000000001,1382535,293580,8884.908382874284,10077916.015999999,8796858.9408,2398.9252633760566,23784100.0992,-14844606.069200002,6447.086176711208,-4048.1609133351517,2893265.099199999,789.0005724570492,4826.666666666667,5976.144578313253,1149.477911646586,536.2357842114255,1890,1353.7642157885743,464.99726589200276,945,480.00273410799724
